imt,level,mean_poe,p16_poe,p84_poe
SA(0.4),0.027439886333575234,1.0,1.0,1.0
SA(0.4),0.03315425173341567,1.0,1.0,1.0
SA(0.4),0.04005863561678525,1.0,1.0,1.0
SA(0.4),0.0484008597262664,0.9999998211860657,0.9999995231628418,1.0
SA(0.4),0.05848035476425732,0.9999896883964539,0.999972939491272,0.9999998211860657
SA(0.4),0.0706589079759143,0.999775767326355,0.999477744102478,0.9999908208847046
SA(0.4),0.08537364891979435,0.9977403879165649,0.9950994849205017,0.9998204112052917
SA(0.4),0.10315273952952697,0.9874547719955444,0.9752987623214722,0.9982631206512451
SA(0.4),0.12463433163601581,0.9558163285255432,0.9211894273757935,0.990310549736023
SA(0.4),0.15058947239990575,0.8894444704055786,0.8203314542770386,0.964701235294342
SA(0.4),0.1819497798079332,0.7853578925132751,0.6809681057929993,0.9071740508079529
SA(0.4),0.2198408816005392,0.6543153524398804,0.5255959033966064,0.8102067708969116
SA(0.4),0.26562281786721387,0.5146183371543884,0.37833741307258606,0.6823958158493042
SA(0.4),0.3209388574956752,0.38354185223579407,0.2569155991077423,0.5398780703544617
SA(0.4),0.38777448066272807,0.2722465693950653,0.16675393283367157,0.401724249124527
SA(0.4),0.46852864444834325,0.18499940633773804,0.10439008474349976,0.2822728157043457
SA(0.4),0.5660998895374224,0.12091421335935593,0.06577592343091965,0.18845446407794952
SA(0.4),0.6839903786706788,0.0763176903128624,0.03891356661915779,0.11962871253490448
SA(0.4),0.8264316011372962,0.04666924476623535,0.023089103400707245,0.07285349071025848
SA(0.4),0.998536255269745,0.027721142396330833,0.01286218874156475,0.04234551638364792
SA(0.4),1.2064817605183529,0.01602654904127121,0.006926428992301226,0.02362700179219246
SA(0.4),1.4577319859760607,0.009032758884131908,0.0038848095573484898,0.012816380709409714
SA(0.4),1.7613051539417657,0.004969900008291006,0.002025309018790722,0.006590424105525017
SA(0.4),2.1280975344892874,0.0026727556250989437,0.001060226932168007,0.003494588192552328
SA(0.4),2.571274549537323,0.0014065159484744072,0.0005602812161669135,0.001937819761224091
SA(0.4),3.1067433244712737,0.0007249664631672204,0.0002638128353282809,0.001053009764291346
SA(0.4),3.753723648796502,0.0003662511589936912,0.00012911736848764122,0.0005602195742540061
SA(0.4),4.535437839536395,0.00018140945758204907,6.116754229879007e-05,0.00029148501926101744
SA(0.4),5.479944268911139,8.808418351691216e-05,2.817468521243427e-05,0.00014814379392191768
SA(0.4),6.621144474431075,4.190107210888527e-05,1.2532991604530253e-05,7.345146150328219e-05
SA(0.4),7.999999999999999,1.9507271645125e-05,5.355289886210812e-06,3.54807561961934e-05
SA(0.5),0.005,1.0,1.0,1.0
SA(0.5),0.006041251652862785,1.0,1.0,1.0
SA(0.5),0.007299344306643466,1.0,1.0,1.0
SA(0.5),0.008819435171464881,1.0,1.0,1.0
SA(0.5),0.010656085461385679,1.0,1.0,1.0
SA(0.5),0.012875218781328664,1.0,1.0,1.0
SA(0.5),0.015556487348734355,1.0,1.0,1.0
SA(0.5),0.01879613098165608,1.0,1.0,1.0
SA(0.5),0.02271043147207104,1.0,1.0,1.0
