building_id,resident_population
lomas_centinela_711,1.1288
lomas_centinela_712,2.7492
lomas_centinela_713,2.3171
lomas_centinela_714,0.6866
lomas_centinela_715,1.8635
lomas_centinela_716,1.3811
lomas_centinela_717,0.9154
lomas_centinela_718,3.8176
lomas_centinela_719,6.5790
lomas_centinela_720,1.0287
lomas_centinela_721,0.7634
lomas_centinela_722,3.1582
lomas_centinela_723,2.6112
lomas_centinela_724,2.3985
lomas_centinela_725,3.8811
lomas_centinela_726,3.7979
lomas_centinela_727,3.4818
lomas_centinela_728,5.6019
lomas_centinela_729,1.6733
lomas_centinela_730,4.6029
lomas_centinela_731,1.0310
lomas_centinela_732,4.2012
lomas_centinela_733,2.5933
lomas_centinela_734,1.8371
lomas_centinela_735,0.7734
lomas_centinela_736,1.6219
lomas_centinela_737,0.6373
lomas_centinela_738,2.4690
lomas_centinela_739,0.7434
lomas_centinela_740,1.3762
lomas_centinela_741,0.6663
lomas_centinela_742,2.3535
lomas_centinela_743,1.1962
lomas_centinela_744,1.2975
lomas_centinela_745,1.8200
lomas_centinela_746,2.9313
lomas_centinela_747,0.6927
lomas_centinela_748,4.3942
lomas_centinela_749,3.6022
lomas_centinela_750,4.3883
lomas_centinela_751,5.0100
lomas_centinela_752,2.1850
lomas_centinela_753,0.3915
lomas_centinela_754,1.8366
lomas_centinela_755,4.2242
lomas_centinela_756,2.6730
lomas_centinela_757,0.7713
lomas_centinela_758,3.4967
lomas_centinela_759,0.7587
lomas_centinela_760,1.0408
lomas_centinela_761,1.1964
lomas_centinela_762,2.8433
lomas_centinela_763,7.7862
lomas_centinela_764,2.4318
lomas_centinela_765,0.7332
lomas_centinela_766,0.6108
lomas_centinela_767,0.5044
lomas_centinela_768,3.5409
lomas_centinela_769,1.8995
lomas_centinela_770,2.0255
lomas_centinela_771,3.1007
lomas_centinela_772,1.7167
lomas_centinela_773,3.1117
lomas_centinela_774,0.3118
lomas_centinela_775,0.8216
lomas_centinela_776,0.5499
lomas_centinela_777,1.7099
lomas_centinela_778,0.8132
lomas_centinela_779,1.5566
lomas_centinela_780,1.6033
lomas_centinela_781,4.4208
lomas_centinela_782,1.8691
lomas_centinela_783,5.6614
lomas_centinela_784,1.4452
lomas_centinela_785,0.8924
lomas_centinela_786,2.8897
lomas_centinela_787,5.5863
lomas_centinela_788,6.1407
lomas_centinela_789,3.0112
lomas_centinela_790,0.5313
lomas_centinela_791,2.1862
lomas_centinela_792,0.5569
lomas_centinela_793,6.6572
lomas_centinela_794,2.4958
lomas_centinela_795,2.7203
lomas_centinela_796,3.5584
lomas_centinela_797,1.0825
lomas_centinela_798,1.8194
lomas_centinela_799,15.6931
lomas_centinela_800,2.5865
lomas_centinela_801,1.9571
lomas_centinela_802,3.9743
lomas_centinela_803,1.0515
lomas_centinela_804,1.5570
lomas_centinela_805,3.6127
lomas_centinela_806,1.2220
lomas_centinela_807,1.6923
lomas_centinela_808,2.6336
lomas_centinela_809,2.1146
lomas_centinela_810,2.3069
lomas_centinela_811,9.9133
lomas_centinela_812,0.6837
lomas_centinela_813,1.7465
lomas_centinela_814,3.9902
lomas_centinela_815,3.0788
lomas_centinela_816,0.6103
lomas_centinela_817,8.1433
lomas_centinela_818,3.2286
lomas_centinela_819,5.2025
lomas_centinela_820,0.6206
lomas_centinela_821,13.8466
lomas_centinela_822,0.6210
lomas_centinela_823,1.3494
lomas_centinela_824,0.7692
lomas_centinela_825,0.5328
lomas_centinela_826,0.7689
lomas_centinela_827,1.0239
lomas_centinela_828,1.5881
lomas_centinela_829,4.2376
lomas_centinela_830,0.3577
lomas_centinela_831,6.7240
lomas_centinela_832,0.6116
lomas_centinela_833,1.1293
lomas_centinela_834,3.8468
lomas_centinela_835,1.2218
lomas_centinela_836,1.4080
lomas_centinela_837,4.3138
lomas_centinela_838,12.5136
lomas_centinela_839,4.0123
lomas_centinela_840,2.8243
lomas_centinela_841,0.2191
lomas_centinela_842,4.1343
lomas_centinela_843,3.8789
lomas_centinela_844,2.8052
lomas_centinela_845,2.0738
lomas_centinela_846,1.2433
lomas_centinela_847,2.7973
lomas_centinela_848,2.1667
lomas_centinela_849,1.8874
lomas_centinela_850,1.3885
lomas_centinela_851,3.8530
lomas_centinela_852,0.5053
lomas_centinela_853,2.6626
lomas_centinela_854,4.6407
lomas_centinela_855,1.5858
lomas_centinela_856,1.4955
lomas_centinela_857,1.7054
lomas_centinela_858,2.7923
lomas_centinela_859,0.8897
lomas_centinela_860,6.0764
lomas_centinela_861,13.9335
lomas_centinela_862,1.3398
lomas_centinela_863,4.8179
lomas_centinela_864,1.6163
lomas_centinela_865,6.0258
lomas_centinela_866,7.5764
