lon,lat,vs30_ms
-90.483333,14.608333,490.2
-90.475000,14.608333,482.1
-90.466667,14.608333,404.6
-90.458333,14.608333,487.5
-90.450000,14.608333,619.0
-90.441667,14.608333,783.7
-90.433333,14.608333,703.8
-90.425000,14.608333,619.8
-90.616667,14.600000,754.8
-90.608333,14.600000,611.6
-90.600000,14.600000,522.9
-90.591667,14.600000,478.4
-90.583333,14.600000,475.7
-90.575000,14.600000,454.1
-90.566667,14.600000,403.9
-90.558333,14.600000,349.7
-90.550000,14.600000,321.3
-90.541667,14.600000,340.7
-90.533333,14.600000,341.0
-90.525000,14.600000,280.8
-90.516667,14.600000,238.0
-90.508333,14.600000,294.3
-90.500000,14.600000,336.6
-90.491667,14.600000,437.2
-90.483333,14.600000,481.4
-90.475000,14.600000,452.2
-90.466667,14.600000,475.4
-90.458333,14.600000,609.6
-90.450000,14.600000,704.8
-90.441667,14.600000,567.3
-90.433333,14.600000,541.4
-90.425000,14.600000,620.0
-90.616667,14.591667,802.8
-90.608333,14.591667,618.3
-90.600000,14.591667,510.1
-90.591667,14.591667,501.1
-90.583333,14.591667,505.3
-90.575000,14.591667,418.2
-90.566667,14.591667,375.2
-90.558333,14.591667,381.8
-90.550000,14.591667,320.5
-90.541667,14.591667,363.3
-90.533333,14.591667,371.9
-90.525000,14.591667,301.3
-90.516667,14.591667,254.5
-90.508333,14.591667,238.8
-90.500000,14.591667,365.1
-90.491667,14.591667,422.0
-90.483333,14.591667,465.9
-90.475000,14.591667,550.1
-90.466667,14.591667,654.7
-90.458333,14.591667,683.8
-90.450000,14.591667,541.2
-90.441667,14.591667,508.2
-90.433333,14.591667,503.4
-90.425000,14.591667,555.5
-90.616667,14.583333,820.4
-90.608333,14.583333,622.7
-90.600000,14.583333,508.3
-90.591667,14.583333,521.1
-90.583333,14.583333,495.1
-90.575000,14.583333,387.0
-90.566667,14.583333,367.2
-90.558333,14.583333,390.0
-90.550000,14.583333,360.3
-90.541667,14.583333,372.1
-90.533333,14.583333,355.1
-90.525000,14.583333,347.5
-90.516667,14.583333,341.7
-90.508333,14.583333,308.2
-90.500000,14.583333,380.7
-90.491667,14.583333,465.2
-90.483333,14.583333,604.4
-90.475000,14.583333,775.0
-90.466667,14.583333,746.6
-90.458333,14.583333,595.1
-90.450000,14.583333,441.5
-90.441667,14.583333,528.0
-90.433333,14.583333,572.7
-90.425000,14.583333,583.1
-90.616667,14.575000,698.0
-90.608333,14.575000,589.0
-90.600000,14.575000,549.6
-90.591667,14.575000,533.2
-90.583333,14.575000,453.9
-90.575000,14.575000,408.3
-90.566667,14.575000,412.1
-90.558333,14.575000,410.8
-90.550000,14.575000,387.8
-90.541667,14.575000,396.4
-90.533333,14.575000,417.8
-90.525000,14.575000,430.4
-90.516667,14.575000,428.3
-90.508333,14.575000,392.2
-90.500000,14.575000,438.8
-90.491667,14.575000,582.9
-90.483333,14.575000,761.5
-90.475000,14.575000,740.4
-90.466667,14.575000,541.9
-90.458333,14.575000,428.8
-90.450000,14.575000,429.2
-90.441667,14.575000,552.9
-90.433333,14.575000,598.0
-90.425000,14.575000,551.8
-90.616667,14.566667,617.6
-90.608333,14.566667,584.6
-90.600000,14.566667,580.9
-90.591667,14.566667,530.8
-90.583333,14.566667,436.1
-90.575000,14.566667,419.5
-90.566667,14.566667,438.5
