lon,lat,vs30_ms
-84.016667,9.875000,717.1
-84.008333,9.875000,688.1
-84.208333,9.866667,745.1
-84.200000,9.866667,823.5
-84.191667,9.866667,900.0
-84.183333,9.866667,900.0
-84.175000,9.866667,549.0
-84.166667,9.866667,533.9
-84.158333,9.866667,900.0
-84.150000,9.866667,758.8
-84.141667,9.866667,900.0
-84.133333,9.866667,900.0
-84.125000,9.866667,738.8
-84.116667,9.866667,800.7
-84.108333,9.866667,879.5
-84.100000,9.866667,876.2
-84.091667,9.866667,606.6
-84.083333,9.866667,550.6
-84.075000,9.866667,598.0
-84.066667,9.866667,491.0
-84.058333,9.866667,231.5
-84.050000,9.866667,430.0
-84.041667,9.866667,438.5
-84.033333,9.866667,659.9
-84.025000,9.866667,824.3
-84.016667,9.866667,868.2
-84.008333,9.866667,599.0
-84.208333,9.858333,715.8
-84.200000,9.858333,899.2
-84.191667,9.858333,900.0
-84.183333,9.858333,900.0
-84.175000,9.858333,900.0
-84.166667,9.858333,900.0
-84.158333,9.858333,900.0
-84.150000,9.858333,679.6
-84.141667,9.858333,735.3
-84.133333,9.858333,900.0
-84.125000,9.858333,900.0
-84.116667,9.858333,755.5
-84.108333,9.858333,900.0
-84.100000,9.858333,900.0
-84.091667,9.858333,547.5
-84.083333,9.858333,564.7
-84.075000,9.858333,548.6
-84.066667,9.858333,550.0
-84.058333,9.858333,453.2
-84.050000,9.858333,521.1
-84.041667,9.858333,620.0
-84.033333,9.858333,800.1
-84.025000,9.858333,900.0
-84.016667,9.858333,788.9
-84.008333,9.858333,531.8
-84.208333,9.850000,854.9
-84.200000,9.850000,877.0
-84.191667,9.850000,704.9
-84.183333,9.850000,811.1
-84.175000,9.850000,869.6
-84.166667,9.850000,900.0
-84.158333,9.850000,900.0
-84.150000,9.850000,900.0
-84.141667,9.850000,577.7
-84.133333,9.850000,719.2
-84.125000,9.850000,900.0
-84.116667,9.850000,900.0
-84.108333,9.850000,900.0
-84.100000,9.850000,829.1
-84.091667,9.850000,614.8
-84.083333,9.850000,528.5
-84.075000,9.850000,554.4
-84.066667,9.850000,624.0
-84.058333,9.850000,680.7
-84.050000,9.850000,718.7
-84.041667,9.850000,741.6
-84.033333,9.850000,886.0
-84.025000,9.850000,895.3
-84.016667,9.850000,587.7
-84.008333,9.850000,686.9
-84.208333,9.841667,718.9
-84.200000,9.841667,745.4
-84.191667,9.841667,663.9
-84.183333,9.841667,719.6
-84.175000,9.841667,900.0
-84.166667,9.841667,900.0
-84.158333,9.841667,900.0
