lon,lat,vs30_ms
-69.900000,18.550000,228.6
-69.891667,18.550000,289.6
-69.883333,18.550000,297.0
-69.875000,18.550000,296.3
-69.866667,18.550000,290.6
-69.858333,18.550000,275.3
-69.850000,18.550000,287.2
-69.841667,18.550000,238.4
-70.050000,18.541667,317.8
-70.041667,18.541667,328.5
-70.033333,18.541667,327.8
-70.025000,18.541667,275.6
-70.016667,18.541667,317.6
-70.008333,18.541667,325.0
-70.000000,18.541667,343.3
-69.991667,18.541667,367.3
-69.983333,18.541667,358.7
-69.975000,18.541667,344.9
-69.966667,18.541667,199.9
-69.958333,18.541667,321.2
-69.950000,18.541667,314.3
-69.941667,18.541667,274.7
-69.933333,18.541667,291.9
-69.925000,18.541667,276.9
-69.916667,18.541667,294.1
-69.908333,18.541667,300.7
-69.900000,18.541667,241.9
-69.891667,18.541667,251.2
-69.883333,18.541667,271.5
-69.875000,18.541667,251.0
-69.866667,18.541667,262.3
-69.858333,18.541667,293.5
-69.850000,18.541667,272.5
-69.841667,18.541667,285.8
-70.050000,18.533333,288.7
-70.041667,18.533333,283.6
-70.033333,18.533333,259.4
-70.025000,18.533333,304.4
-70.016667,18.533333,307.6
-70.008333,18.533333,320.8
-70.000000,18.533333,345.6
-69.991667,18.533333,333.3
-69.983333,18.533333,301.4
-69.975000,18.533333,339.2
-69.966667,18.533333,330.4
-69.958333,18.533333,265.0
-69.950000,18.533333,328.3
-69.941667,18.533333,300.0
-69.933333,18.533333,318.0
-69.925000,18.533333,180.0
-69.916667,18.533333,316.1
-69.908333,18.533333,240.8
-69.900000,18.533333,287.1
-69.891667,18.533333,320.1
-69.883333,18.533333,289.3
-69.875000,18.533333,265.1
-69.866667,18.533333,295.0
-69.858333,18.533333,251.0
-69.850000,18.533333,290.2
-69.841667,18.533333,298.0
-70.050000,18.525000,261.4
-70.041667,18.525000,299.3
-70.033333,18.525000,253.1
-70.025000,18.525000,221.1
-70.016667,18.525000,247.2
-70.008333,18.525000,309.7
-70.000000,18.525000,291.1
-69.991667,18.525000,278.7
-69.983333,18.525000,287.0
-69.975000,18.525000,289.8
-69.966667,18.525000,346.2
-69.958333,18.525000,289.3
-69.950000,18.525000,276.1
-69.941667,18.525000,303.6
-69.933333,18.525000,313.5
-69.925000,18.525000,320.7
-69.916667,18.525000,294.7
-69.908333,18.525000,319.9
-69.900000,18.525000,331.2
-69.891667,18.525000,306.8
-69.883333,18.525000,239.6
-69.875000,18.525000,261.0
-69.866667,18.525000,204.2
-69.858333,18.525000,311.9
-69.850000,18.525000,297.0
-69.841667,18.525000,267.6
-70.050000,18.516667,271.1
-70.041667,18.516667,316.8
-70.033333,18.516667,321.4
-70.025000,18.516667,304.4
-70.016667,18.516667,302.9
-70.008333,18.516667,269.0
-70.000000,18.516667,284.4
-69.991667,18.516667,299.5
-69.983333,18.516667,280.7
-69.975000,18.516667,249.0
-69.966667,18.516667,311.2
-69.958333,18.516667,351.1
-69.950000,18.516667,294.7
-69.941667,18.516667,270.4
-69.933333,18.516667,256.2
-69.925000,18.516667,281.7
-69.916667,18.516667,262.2
-69.908333,18.516667,264.4
-69.900000,18.516667,255.5
-69.891667,18.516667,293.2
-69.883333,18.516667,288.7
-69.875000,18.516667,283.3
-69.866667,18.516667,348.8
-69.858333,18.516667,315.7
-69.850000,18.516667,245.4
-69.841667,18.516667,239.7
-70.050000,18.508333,256.2
-70.041667,18.508333,342.2
-70.033333,18.508333,315.4
-70.025000,18.508333,336.1
-70.016667,18.508333,348.7
-70.008333,18.508333,259.4
-70.000000,18.508333,262.7
-69.991667,18.508333,306.5
-69.983333,18.508333,294.4
-69.975000,18.508333,260.8
-69.966667,18.508333,267.4
-69.958333,18.508333,314.0
-69.950000,18.508333,339.5
-69.941667,18.508333,351.5
-69.933333,18.508333,368.9
-69.925000,18.508333,353.3
-69.916667,18.508333,336.1
-69.908333,18.508333,351.3
-69.900000,18.508333,353.8
-69.891667,18.508333,374.1
-69.883333,18.508333,249.2
-69.875000,18.508333,308.9
-69.866667,18.508333,315.9
-69.858333,18.508333,290.3
-69.850000,18.508333,263.6
-69.841667,18.508333,255.1
-70.050000,18.500000,236.7
-70.041667,18.500000,348.3
-70.033333,18.500000,288.1
-70.025000,18.500000,332.0
-70.016667,18.500000,369.5
-70.008333,18.500000,321.1
-70.000000,18.500000,252.0
-69.991667,18.500000,264.3
-69.983333,18.500000,304.8
-69.975000,18.500000,286.2
-69.966667,18.500000,248.7
-69.958333,18.500000,303.6
-69.950000,18.500000,333.8
-69.941667,18.500000,317.1
-69.933333,18.500000,342.9
-69.925000,18.500000,348.9
-69.916667,18.500000,316.4
-69.908333,18.500000,315.1
-69.900000,18.500000,286.6
-69.891667,18.500000,337.5
-69.883333,18.500000,340.2
-69.875000,18.500000,308.1
-69.866667,18.500000,307.8
-69.858333,18.500000,263.6
-69.850000,18.500000,276.0
-69.841667,18.500000,269.7
-70.050000,18.491667,300.0
-70.041667,18.491667,350.6
-70.033333,18.491667,320.4
-70.025000,18.491667,299.6
-70.016667,18.491667,384.8
-70.008333,18.491667,356.7
-70.000000,18.491667,305.9
-69.991667,18.491667,278.2
-69.983333,18.491667,249.8
-69.975000,18.491667,295.4
-69.966667,18.491667,311.7
-69.958333,18.491667,324.8
-69.950000,18.491667,284.7
-69.941667,18.491667,274.0
